edge|5002810|113|4946029 7,8,4,5,3,9,1,2,6 195 0
edge|5002844|64|6174731 5,8,7,6,2,1,9,3,4 19 0
edge|5002861|114|5998556 8,9,3,4,5,1,2,6,7 96 0
edge|5002911|69|5543074 4,8,7,5,6,9,1,2,3 247 0
edge|5002926|60|5401815 4,5,6,9,8,7,1,2,3 56 0
edge|5002940|65|4445561 3,4,1,2,9,5,6,7,8 243 0
edge|5002940|87|4401636 6,7,8,3,4,1,2,9,5 19 0
edge|5002957|71|5912430 7,6,5,9,2,3,4,1,8 126 0
edge|5002960|34|5951559 8,1,4,3,2,9,5,6,7 126 0
edge|5002974|56|4461800 2,1,4,3,8,7,6,5,9 252 0
edge|5003057|85|4083627 1,8,7,6,5,4,3,9,2 2 0
edge|5003119|53|5445321 4,5,6,7,1,2,3,9,8 0 0
edge|5003128|93|5527003 9,7,8,4,5,6,1,2,3 63 0
edge|5003128|117|5595103 1,6,5,4,8,7,9,3,2 57 0
edge|5003150|94|3932350 2,5,4,8,7,6,1,9,3 227 0
edge|5003152|45|3964514 1,6,7,8,4,5,2,3,9 24 0
edge|5003172|76|4693873 9,8,4,5,6,7,1,2,3 127 0
edge|5003253|91|4982862 2,8,4,5,6,7,3,9,1 129 0
edge|5003275|112|6495199 7,6,5,4,1,9,3,2,8 129 0
edge|5003316|107|5926982 9,3,4,5,2,1,6,7,8 227 0
edge|5003321|93|5988257 3,4,5,2,8,7,6,1,9 253 0
edge|5003332|90|5692709 9,1,6,7,8,2,5,4,3 253 0
edge|5003366|107|5846018 8,2,3,7,6,5,4,1,9 129 0
edge|5003382|113|4653622 5,6,1,2,8,7,9,3,4 51 0
edge|5003529|29|4324591 8,4,5,6,7,1,9,3,2 121 0
edge|5003535|26|4696933 3,7,6,5,4,1,9,8,2 3 0
edge|5003566|80|4693962 5,2,3,9,1,7,6,8,4 241 0
edge|5003568|73|5928043 8,4,5,2,3,9,1,7,6 121 0
edge|5003568|116|5035465 3,9,1,7,6,8,4,5,2 227 0
edge|5003589|72|4957562 6,7,1,9,3,2,5,4,8 121 0
edge|5003606|81|4426884 6,2,3,9,1,7,8,4,5 225 0
edge|5003607|75|3912785 8,4,5,6,2,3,9,1,7 121 0
edge|5003633|21|6471665 5,4,3,2,7,8,9,1,6 33 0
edge|5003649|28|4170365 8,4,5,2,3,9,1,6,7 121 0
edge|5003693|24|5512584 9,3,2,1,8,7,6,5,4 248 0
edge|5003727|93|5777728 7,6,5,4,3,2,1,8,9 127 0
edge|5003744|98|6418912 6,1,2,3,9,8,7,4,5 24 0
edge|5003864|6|3522158 3,4,5,6,1,9,8,7,2 61 0
edge|5003878|17|5314746 9,1,2,5,6,7,8,4,3 15 0
edge|5003995|40|6021230 4,5,6,8,7,2,1,9,3 251 0
edge|5004014|84|6033019 3,9,1,2,7,8,6,5,4 251 0
edge|5004069|68|4455909 8,2,3,9,1,4,5,6,7 129 0
edge|5004172|124|6112240 6,7,8,1,2,9,3,4,5 224 0
edge|5004182|96|5570017 5,6,8,7,9,1,2,3,4 15 0
edge|5004213|73|5451709 1,7,6,5,4,8,9,3,2 121 0
edge|5004215|83|6401381 4,5,2,3,7,6,1,9,8 103 0
edge|5004224|43|6191008 1,2,5,6,7,3,4,8,9 124 0
edge|5004232|107|6419365 6,7,9,1,2,3,8,4,5 31 0
edge|5004320|62|4418789 8,3,2,1,9,7,6,5,4 7 0
edge|5004426|14|4411594 4,5,6,7,9,1,2,3,8 7 0
edge|5004636|88|5277543 1,9,8,7,6,5,2,3,4 15 0
edge|5004680|80|5987532 7,6,5,2,1,9,3,4,8 131 0
edge|5004701|56|6176306 4,3,2,5,6,7,8,1,9 15 0
edge|5004701|89|4076986 8,7,6,5,2,3,4,9,1 241 0
edge|5004709|124|5349035 1,2,6,5,4,3,9,8,7 3 0
edge|5004717|30|3911568 9,1,7,6,5,2,3,4,8 241 0
edge|5004749|52|3929085 3,2,5,6,7,1,9,8,4 121 0
edge|5004786|84|5853218 1,9,8,7,4,3,2,5,6 15 0
edge|5004907|18|5909531 6,9,1,2,3,4,5,8,7 63 0
edge|5004916|14|4175652 9,1,2,3,7,8,4,5,6 199 0
edge|5004916|59|5951487 6,2,1,9,3,7,8,4,5 27 0
edge|5005053|24|4539438 6,2,3,7,8,1,9,4,5 33 0
edge|5005205|45|6470756 7,8,4,3,2,5,6,1,9 241 0
edge|5005246|37|5892937 6,5,2,3,4,7,8,9,1 15 0
edge|5005305|38|4233098 8,7,1,9,3,2,6,5,4 249 0
edge|5005309|45|4466575 6,5,4,8,7,1,9,3,2 193 0
edge|5005310|8|5601965 4,3,2,7,1,9,8,6,5 79 0
edge|5005337|13|5973613 1,6,5,4,3,2,9,8,7 63 0
edge|5005341|54|5960526 4,3,2,9,8,7,1,6,5 14 0
edge|5005354|103|5476790 3,4,1,7,6,5,9,8,2 115 0
edge|5005376|9|5460631 9,5,6,7,3,2,1,4,8 247 0
edge|5005376|43|5038989 5,9,1,2,3,7,6,8,4 247 0
edge|5005413|44|5816041 8,7,6,5,9,3,2,1,4 248 0
edge|5005456|103|5353998 4,5,6,7,3,9,1,2,8 3 0
edge|5005472|105|6298326 5,4,8,6,7,3,9,1,2 27 0
edge|5005473|30|5695242 2,8,6,7,3,4,5,9,1 253 0
edge|5005474|29|5832933 2,8,6,7,1,9,5,4,3 253 0
edge|5005476|93|5032007 4,1,9,8,6,7,3,2,5 17 0
edge|5005477|68|4715972 1,9,5,4,3,7,6,8,2 253 0
edge|5005506|49|4593015 3,4,5,9,1,7,6,8,2 253 0
edge|5005651|11|5105533 7,8,2,1,4,5,6,9,3 248 0
edge|5005672|44|4696240 2,1,4,5,6,7,8,9,3 3 0
edge|5005675|95|5473949 9,5,6,7,1,4,3,2,8 241 0
edge|5005903|48|4524802 4,3,2,1,9,7,8,6,5 15 0
edge|5005949|22|4320242 2,3,9,1,7,6,5,4,8 121 0
edge|5005974|103|6008416 2,3,9,1,8,4,5,6,7 121 0
edge|5006009|40|5782588 4,5,6,7,9,1,2,8,3 7 0
edge|5006026|88|4460926 4,5,6,7,9,1,8,2,3 7 0
edge|5006034|25|5698594 7,6,5,4,3,8,2,1,9 127 0
edge|5006053|58|5403749 4,1,9,5,6,2,3,7,8 49 0
